proxy,status,location,real_location,error
http://87.229.205.227:8080,0,Europe/Moscow,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67be560>, 'Connection to 87.229.205.227 timed out. (connect timeout=5)')))"
http://80.249.112.162:80,0,Asia/Tehran,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 400 Bad Request')))"
http://64.227.134.174:3128,0,Asia/Kolkata,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71d3d90>, 'Connection to 64.227.134.174 timed out. (connect timeout=5)')))"
http://181.48.160.114:9090,200,America/Bogota,America/Bogota,
http://189.22.234.35:80,0,America/Sao_Paulo,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71f0340>, 'Connection to 189.22.234.35 timed out. (connect timeout=5)')))"
http://36.91.98.247:8080,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67be4a0>, 'Connection to 36.91.98.247 timed out. (connect timeout=5)')))"
http://129.205.198.122:8080,0,Africa/Gaborone,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b716e1d0>, 'Connection to 129.205.198.122 timed out. (connect timeout=5)')))"
http://67.43.236.18:29103,0,America/Toronto,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b71071c0>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://67.43.236.18:18479,0,America/Toronto,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b71d2c50>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://159.203.61.169:8080,0,America/Toronto,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 400 Bad Request')))"
http://66.96.233.62:8085,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71f24d0>, 'Connection to 66.96.233.62 timed out. (connect timeout=5)')))"
http://103.141.180.254:8080,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71f2200>, 'Connection to 103.141.180.254 timed out. (connect timeout=5)')))"
http://103.228.243.175:8080,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71b3280>, 'Connection to 103.228.243.175 timed out. (connect timeout=5)')))"
http://49.48.91.189:8080,0,Asia/Bangkok,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71f2950>, 'Connection to 49.48.91.189 timed out. (connect timeout=5)')))"
http://103.230.81.110:8080,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71f0ac0>, 'Connection to 103.230.81.110 timed out. (connect timeout=5)')))"
http://222.215.137.18:3218,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71d00d0>, 'Connection to 222.215.137.18 timed out. (connect timeout=5)')))"
socks4://103.164.112.130:4145,200,Asia/Jakarta,Asia/Jakarta,
http://103.30.181.182:8080,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67beb90>, 'Connection to 103.30.181.182 timed out. (connect timeout=5)')))"
socks4://184.178.172.25:15291,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1007)')))"
socks4://67.43.227.227:18547,0,America/Toronto,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b67be6b0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
socks4://213.6.209.138:8080,0,Asia/Gaza,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d0910>: Failed to establish a new connection: [Errno 111] Connection refused'))"
socks4://193.233.133.3:33722,0,Europe/Paris,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d1bd0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
socks4://72.10.164.178:3263,0,America/Toronto,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d0790>: Failed to establish a new connection: [Errno 111] Connection refused'))"
socks4://116.99.224.25:30038,0,Asia/Bangkok,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b7188e50>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://95.216.29.208:12544,0,Europe/Helsinki,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71b1b10>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://85.17.107.85:9052,0,Europe/Amsterdam,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f0b50>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://198.8.94.170:4145,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1007)')))"
socks4://54.184.114.72:1001,0,America/Los_Angeles,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f24d0>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://52.89.156.202:3128,0,America/Los_Angeles,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f0c10>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://121.200.60.198:8010,0,Asia/Dhaka,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b7188100>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://45.142.193.35:31342,0,Europe/London,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f1780>: Failed to establish a new connection: [Errno 111] Connection refused'))"
socks4://27.150.24.250:38801,0,Asia/Shanghai,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d2b90>: Failed to establish a new connection: [Errno 111] Connection refused'))"
socks4://63.24.141.97:1080,0,America/Chicago,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d1840>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://197.157.254.34:4145,0,Africa/Brazzaville,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b67be320>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://67.43.227.226:1337,0,America/Toronto,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b716c040>: Failed to establish a new connection: [Errno 111] Connection refused'))"
socks4://67.213.212.53:11671,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b67bf130>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://129.158.215.193:3128,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f2f50>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://67.213.212.56:49563,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71b2f50>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://195.26.7.24:11885,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b67bd4e0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
socks4://103.106.35.41:31110,0,Asia/Dhaka,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b7188640>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://98.97.148.19:7979,0,America/Argentina/Buenos_Aires,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f0700>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://121.224.157.157:8089,0,Asia/Shanghai,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d1d50>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://194.77.182.85:3128,0,Europe/London,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b67bf370>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://136.226.84.89:10002,0,America/Chicago,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d2800>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://44.199.232.72:3128,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f3310>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://199.102.105.242:4145,0,America/Los_Angeles,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1007)')))"
socks4://128.199.246.191:8888,0,Asia/Singapore,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b7189690>: Failed to establish a new connection: SOCKS4 proxy server sent invalid data'))"
http://141.11.241.127:8080,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7188fd0>, 'Connection to 141.11.241.127 timed out. (connect timeout=5)')))"
socks4://110.243.10.155:9999,0,Asia/Shanghai,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b716ffd0>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://85.105.84.48:1453,0,Europe/Istanbul,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b67befb0>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://161.111.157.147:80,0,Europe/Madrid,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b718bac0>: Failed to establish a new connection: SOCKS4 proxy server sent invalid data'))"
socks4://38.127.172.128:174,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f1a50>: Failed to establish a new connection: [Errno 111] Connection refused'))"
socks4://128.199.221.91:21605,0,Asia/Singapore,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f1d50>: Failed to establish a new connection: [Errno 111] Connection refused'))"
socks4://191.102.161.86:3128,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f1480>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://87.107.166.6:8090,0,Asia/Tehran,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d2590>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://91.159.92.31:10001,0,Europe/Helsinki,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b67bda20>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://44.226.21.52:3128,0,America/Los_Angeles,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71b1e10>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://103.243.177.129:8080,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bf400>, 'Connection to 103.243.177.129 timed out. (connect timeout=5)')))"
socks4://108.181.133.59:53942,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f00d0>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://186.89.155.23:8080,0,America/Caracas,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f3f10>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://45.224.149.238:999,0,America/Guayaquil,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71b0580>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://72.10.164.178:20161,0,America/Toronto,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d12d0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
http://222.67.12.40:1080,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71893c0>, 'Connection to 222.67.12.40 timed out. (connect timeout=5)')))"
socks4://66.29.128.244:28155,0,America/Phoenix,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b67beb90>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://104.36.166.34:49688,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b716f700>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://5.181.20.63:6341,0,Europe/Helsinki,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b6714610>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://104.200.152.30:4145,0,America/Los_Angeles,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1007)')))"
http://222.67.12.185:1080,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71f0490>, 'Connection to 222.67.12.185 timed out. (connect timeout=5)')))"
http://114.91.24.229:1080,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bc5e0>, 'Connection to 114.91.24.229 timed out. (connect timeout=5)')))"
socks4://72.10.160.171:33179,0,America/Toronto,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d30d0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
socks4://121.126.107.178:5383,0,Asia/Seoul,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f3b80>: Failed to establish a new connection: [Errno 111] Connection refused'))"
socks4://110.77.232.71:4145,0,Asia/Bangkok,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b7188fd0>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://8.213.137.155:8181,0,Asia/Seoul,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1007)')))"
socks4://179.104.67.73:8080,0,America/Sao_Paulo,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d0ac0>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://8.213.137.155:51,0,Asia/Seoul,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1007)')))"
socks4://52.14.24.18:3128,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f06d0>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://45.70.236.194:999,0,America/Guayaquil,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b716c6d0>, 'Connection to 45.70.236.194 timed out. (connect timeout=5)')))"
socks4://26.240.93.134:1311,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b67bd0f0>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://47.252.18.37:9098,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1007)')))"
socks4://67.213.212.39:26355,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b718ab00>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://37.114.47.73:11356,0,Europe/Berlin,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f1b40>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://45.142.193.32:7387,0,Europe/London,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f2d10>: Failed to establish a new connection: [Errno 111] Connection refused'))"
socks4://31.207.47.29:10940,0,Europe/Amsterdam,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d0dc0>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://5.10.248.107:80,0,Asia/Tehran,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71d2a40>, 'Connection to 5.10.248.107 timed out. (connect timeout=5)')))"
socks4://46.173.175.166:10801,0,Europe/Kyiv,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b714b610>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
